(Num),O,E,T,Gb,(   nome   ),Gl,( V),( A),( Pg),( Qg),( Qn),( Qm),(Bc  ),( Pl),( Ql),( Sh),Are,(Vf),-6
275, ,L,0, G,CASCA2-RJ138,5,999,-101,0,     ,     ,     ,      ,76.4,-11.4,     ,9,1000,1
276, ,L,0, G,BRISAM-RJ138,5,1002,-91,0,     ,     ,     ,      ,34.2,11,     ,9,1000,1
277, ,L,0, G,ZIN----RJ138,5,1009,-93,0,     ,     ,     ,      ,105.9,45.8,     ,9,1000,1
278, ,L,0, G,PALMAR-RJ138,5,1004,-95,0,     ,     ,     ,      ,0.4,0.2,     ,9,1000,1
279, ,L,0, G,BRAHMA-RJ138,5,1015,-95,0,     ,     ,     ,      ,12.3,5.2,     ,9,1000,1
280, ,L,0, G,ABRAN-TAP138,5,995,-102,0,     ,     ,     ,      ,0,     ,     ,9,1000,1
281, ,L,0, G,RETIRO-RJ138,5,1027,-106,0,     ,     ,     ,      ,26.6,-15.3,     ,9,1000,1
282, ,L,0, G,RECREI-RJ138,5,1012,-99,0,     ,     ,     ,      ,36.7,9.4,     ,9,1000,1
283, ,L,0, G,TERM.S-RJ138,5,1023,-98,0,     ,     ,     ,      ,0,     ,     ,9,1000,1
284, ,L,0, G,F.CANE-RJ138,5,1024,-99,0,     ,     ,     ,      ,99.9,10.9,     ,9,1000,1
285, ,L,0, G,C.SOAR-RJ138,5,997,-103,0,     ,     ,     ,      ,44.4,2.4,     ,9,1000,1
286, ,L,0, G,R.FREI-RJ138,5,1004,-102,0,     ,     ,     ,      ,20.4,-12.4,     ,9,1000,1
287, ,L,0, G,SARAPU-RJ138,5,1000,-99,0,     ,     ,     ,      ,41.8,7.3,     ,9,1000,1
288, ,L,0, G,ROSALI-RJ138,5,1002,-100,0,     ,     ,     ,      ,48.2,-2.4,     ,9,1000,1
289, ,L,0, G,CAMARA-RJ138,5,1013,-97,0,     ,     ,     ,      ,74.5,7.8,     ,9,1000,1
290, ,L,0, G,SAMARI-RJ138,5,1025,-99,0,     ,     ,     ,      ,23.3,10.4,     ,9,1000,1
291, ,L,0, G,PMETR1-RJ138,5,1000,-100,0,     ,     ,     ,      ,1.4,0.6,     ,9,1000,1
292, ,L,0, G,PMETR2-RJ138,5,1001,-100,0,     ,     ,     ,      ,1.4,0.6,     ,9,1000,1
293, ,L,0, G,CAMOR--RJ138,5,1004,-97,0,     ,     ,     ,      ,51.3,14.6,     ,9,1000,1
294, ,L,0, G,SANTIS-RJ138,5,976,-104,0,     ,     ,     ,      ,32.9,12.1,     ,9,1000,1
295, ,L,0, G,SEROPE-RJ138,5,1000,-102,0,     ,     ,     ,      ,32.5,7.7,     ,9,1000,1
296, ,L,1, V,S.BRANUHE002,5,1000,-78,0,-15.3,-9999,99999,      ,0,     ,     ,40,1000,1
297, ,L,0, H,S.BRAN-RJ088,5,1008,-86,0,     ,     ,     ,      ,0,     ,     ,40,1000,1
298, ,L,0, G,FORJAS-RJ138,5,1001,-103,0,     ,     ,     ,      ,0,     ,     ,9,1000,1
299, ,L,0, C,SMESA2-GO500,3,1057,-110,0,     ,     ,     ,      ,0,     ,     ,63,1000,1
300, ,L,1, V,EMBORCUHE0  ,5,1000,-81,0,119.8,-440,392,      ,0,     ,     ,2,1000,1
301, ,L,1, V,JAGUARUHE0  ,5,980,-74,0,58.04,-105,105,      ,0,     ,     ,2,1000,1
302, ,L,1, V,NPONTEUHE0  ,5,978,-79,0,45.19,-100,100,      ,0,     ,     ,2,1000,1
303, ,L,1, V,SSIMAOUHE0  ,5,980,-54,0,-15.8,-400,400,      ,0,     ,     ,2,1000,1
304, ,L,1, V,T.MAR-UHE0  ,5,990,-104,0,-9.29,-30,30,      ,0,     ,     ,2,1000,1
305, ,L,1, V,V.GRD-UHE0  ,5,979,-69,0,-39.2,-120,120,      ,0,     ,     ,2,1000,1
306, ,L,1, V,GUILMAUHE0  ,5,1045,-116,0,20.73,-17,17,      ,0,     ,     ,2,1000,1
307, ,L,0, G,AVATI-PCH138,5,1040,-74,0,0,     ,     ,      ,90,-10.3,     ,3,1000,1
308, ,L,0, E,BARBAC-MG345,5,983,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
309, ,L,0, G,BARBA-PCH138,5,1005,-108,0,0,     ,     ,      ,133.2,61,     ,3,1000,1
310, ,L,0, N,BARB1C-MG013,5,993,-108,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
311, ,L,0, N,BARB2C-MG013,5,993,-108,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
312, ,L,1, V,MIRANDUHE0  ,5,965,-67,0,-24.1,-80,80,      ,0,     ,     ,3,1000,1
313, ,L,0, E,BARREI-MG345,5,981,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
314, ,L,0, G,BARREI-MG138,5,1051,-114,0,     ,     ,     ,      ,83.9,18,     ,3,1000,1
315, ,L,1, T,BARRE-SIN001,5,951,-114,0,-5.53,-15,30,      ,0,     ,     ,2,1000,1
316, ,L,0, U,BARRE2-MG000,6,1008,-114,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
317, ,L,1, V,SOBRAGUHE003,5,1002,-104,0,-3.63,-6,6,      ,0,     ,     ,3,1000,1
318, ,L,0, G,CASSIA-MG138,5,997,-81,0,     ,     ,     ,      ,33.8,3.5,     ,3,1000,1
319, ,L,0, F,CPENA--MG230,5,1012,-126,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
320, ,L,0, C,EMBORC-MG500,3,1042,-86,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
321, ,L,0, G,EMBORC-MG138,5,987,-84,0,     ,     ,     ,      ,2.5,0.8,     ,3,1000,1
322, ,L,0, G,FRUTA-BIO138,5,1020,-57,0,0,     ,     ,      ,29.6,9.8,     ,3,1000,1
323, ,L,0, G,ITUTIN-MG138,5,1043,-97,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
324, ,L,0, O,MSQ-T3-MG013,6,988,-118,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
325, ,L,0, C,JAGUAR-MG500,3,1039,-83,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
326, ,L,0, E,JAGUAR-MG345,5,989,-80,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
327, ,L,0, G,SOBRAG-MG138,5,1008,-105,0,     ,     ,     ,      ,4.5,2,     ,3,1000,1
328, ,L,0, G,JAGRLI-MG138,5,1041,-82,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
329, ,L,0, O,MSQ-T2-MG013,6,988,-118,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
330, ,L,0, G,JAGUAR-MG138,5,1030,-83,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
331, ,L,0, E,J.FORA-MG345,5,984,-104,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
332, ,L,0, G,J.FORAPCH138,5,1007,-106,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
333, ,L,0, N,JFORA1-MG013,5,1024,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
334, ,L,0, N,JFORA2-MG013,5,1007,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
335, ,L,0, N,JFORA3-MG013,5,1024,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
336, ,L,0, E,LAFAIE-MG345,5,987,-109,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
337, ,L,0, G,LAFAIE-MG138,5,1005,-111,0,     ,     ,     ,      ,205.5,82.1,     ,3,1000,1
338, ,L,0, N,LAFAI1-MG013,5,1031,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
339, ,L,0, N,LAFAI2-MG013,5,1031,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
340, ,L,0, G,MIRAND-MG138,5,1006,-73,0,     ,     ,     ,      ,10.8,-4.5,     ,3,1000,1
341, ,L,0, E,MCLARO-MG345,5,989,-114,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
342, ,L,0, G,MCLAR2-MG138,5,1044,-116,0,     ,     ,     ,      ,35.1,12.5,     ,3,1000,1
343, ,L,1, V,IGARAPUHE0  ,5,1017,-72,0,2.764,-42,42,      ,0,     ,     ,3,1000,1
344, ,L,0, C,MESQUI-MG500,3,1070,-116,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
345, ,L,0, F,MESQUI-MG230,5,1018,-118,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
346, ,L,1, T,MESQUISIN0  ,5,1034,-118,0,68.76,-60,100,      ,0,     ,     ,2,1000,1
347, ,L,0, U,VALAD1-MG000,6,1037,-124,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
348, ,L,0, G,VALADAPCH138, M,1025,-124,0,0,     ,     ,      ,45.8,5.6,     ,3,1000,1
349, ,L,0, C,NEVES--MG500,3,1060,-110,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
350, ,L,0, E,NEVES--MG345,5,995,-110,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
351, ,L,0, N,NEVES1-MG013,5,996,-110,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
352, ,L,0, N,NEVES2-MG013,5,997,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
353, ,L,0, G,NEVES-BIO138,5,1024,-114,0,0,     ,     ,      ,113.2,53.5,     ,3,1000,1
354, ,L,1, T,NEVE1-SIN0  ,5,1030,-114,0,10.12,-60,100,      ,0,     ,     ,2,1000,1
355, ,L,1, T,NEVE2-SIN0  ,5,1005,-114,0,10.72,-60,100,      ,0,     ,     ,2,1000,1
356, ,L,0, U,NEV-T1-MG000,6,996,-110,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
357, ,L,0, U,NEV-T2-MG000,6,997,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
358, ,L,0, U,NEVES2-MG000,6,1023,-114,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
359, ,L,0, U,NEVES1-MG000,6,1023,-114,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
360, ,L,0, C,NPONTE-MG500,3,1041,-84,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
361, ,L,0, G,J.FOR5-MG138,5,1007,-106,0,     ,     ,     ,      ,97.7,45.9,     ,3,1000,1
362, ,L,0, G,PASSOS-MG138,5,977,-82,0,     ,     ,     ,      ,60.5,16.7,     ,3,1000,1
363, ,L,0, U,JFORA3-MG000,6,1006,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
364, ,L,0, G,P.CAL1-MG138,5,1060,-79,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
365, ,L,0, G,P.CAL2-MG138,5,1059,-79,0,     ,     ,     ,      ,16.2,6.4,     ,3,1000,1
366, ,L,0, U,JFORA4-MG000,6,1007,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
367, ,L,0, E,PIMENT-MG345,5,1001,-89,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
368, ,L,0, G,PIMENT-MG138,5,1017,-90,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
369, ,L,0, U,JF--T5-MG000,6,1006,-106,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
370, ,L,0, C,SSIMAO-MG500,3,1037,-60,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
371, ,L,0, N,SGONC1-MG013,5,1020,-107,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
372, ,L,0, E,TAQUAR-MG345,5,983,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
373, ,L,0, F,TAQUAR-MG230,5,1019,-113,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
374, ,L,0, N,TAQUA1-MG013,5,1027,-113,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
375, ,L,0, N,TAQUA2-MG013,5,1027,-112,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
376, ,L,0, G,TAQUAR-MG138,5,1030,-113,0,     ,     ,     ,      ,18.3,5.6,     ,3,1000,1
377, ,L,0, G,SGONC-PCH138,5,1033,-107,0,0,     ,     ,      ,0,     ,     ,3,1000,1
378, ,L,0, C,SGONCA-MG500,3,1056,-104,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
379, ,L,0, U,SGONC1-MG000,6,1046,-107,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
380, ,L,0, E,TMARIA-MG345,5,1003,-107,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
381, ,L,0, Y,TMARIA-MG289,5,999,-107,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
382, ,L,0, G,TMARIA-MG138,5,1002,-110,0,     ,     ,     ,      ,93,40,     ,3,1000,1
383, ,L,0, U,VALAD3-MG000,6,1037,-124,0,     ,     ,     ,      ,0,     ,     ,3,1040,1
384, ,L,0, C,OPRET2-MG500,3,1045,-107,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
385, ,L,0, E,OPRETO-MG345,5,1012,-109,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
386, ,L,0, G,OPRET2-MG138,5,1044,-111,0,     ,     ,     ,      ,0,     ,     ,3,1000,1
387, ,L,0, U,OPRET1-MG000,6,1038,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
388, ,L,0, U,OPRET2-MG000,6,1039,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
389, ,L,0, T,OPRET2CER013,5,1026,-111,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
390, ,L,0, C,SGOTAR-MG500,3,1053,-97,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
391, ,L,0, E,SGOTA2-MG345,5,986,-99,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
392, ,L,0, G,UBERL1PCH138,5,1009,-76,0,0,     ,     ,      ,47.8,3.4,     ,3,1000,1
393, ,L,0, U,SGOTA2-MG000,6,988,-99,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
394, ,L,0, F,VALADA-MG230,5,1011,-123,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
395, ,L,0, N,SGOTA1-MG013,5,987,-99,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
396, ,L,0, E,VGRAND-MG345,5,1017,-74,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
397, ,L,0, N,SGOTA2-MG013,5,988,-99,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
398, ,L,0, E,VPALMA-MG345,5,999,-110,0,     ,     ,     ,      ,0,     ,     ,2,1000,1
399, ,L,0, G,VPALM-PCH138,5,1037,-111,0,0,     ,     ,      ,55.1,23.5,     ,3,1000,1
400, ,L,1, V,H.BORDUHE0  ,5,976,-73,0,0.8299,-102,70,      ,0,     ,     ,27,1000,1
401, ,L,1, V,HBORD-UHE0  ,5,969,-70,0,5.9,-203,193,      ,0,     ,     ,27,1000,1
403, ,L,1, V,PIR88-UTE000,5,977,-80,0,-22,0,0,      ,0,     ,     ,27,1000,1
404, ,L,1, V,PIR230UTE000,5,998,-77,0,-6.73,0,0,      ,0,     ,     ,27,1000,1
405, ,L,1, V,NPIRA1UTE000,5,1000,-77,0,-63.8,0,0,      ,0,     ,     ,27,1000,1
406, ,L,1, V,NPIRA2UTE000,5,1001,-80,0,-22.6,0,0,      ,0,     ,     ,27,1000,1
407, ,L,1, V,HBORD2UHE000,5,966,-78,0,-28.2,0,0,      ,0,     ,     ,27,1000,1
410, ,L,0, F,E.SOUZ-SP230,5,1019,-79,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
411, ,L,0, H,ESOUZA-SP088,5,1015,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
412, ,L,0, F,TOYOT--SP230,5,1015,-77,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
413, ,L,0, D,REPLAN-SP440,4,1031,-72,0,     ,     ,     ,      ,0,     ,     ,71,1000,1
414, ,L,0, D,OESTE--SP440,4,962,-74,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
415, ,L,0, H,OESTE--SP088,5,1004,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
421, ,L,0, F,PIRITU-SP230,5,1008,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
422, ,L,0, H,PIRITU-SP088,5,1014,-83,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
425, ,L,0, F,TRCEN1-SP230,5,1031,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
426, ,L,0, F,TRCEN2-SP230,5,1031,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
427, ,L,0, F,CENTRO-SP230,5,1033,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
428, ,L,0, H,CENTRO-SP088,5,1005,-84,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
429, ,L,0, Q,CENTRO-SP020,6,1012,-83,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
431, ,L,0, F,ANHANG-SP230,5,1030,-79,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
435, ,L,0, E,NORTE--SP345,5,1054,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
436, ,L,0, H,NORTE2-SP088,5,1015,-82,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
437, ,L,0, H,NORTE1-SP088,5,1016,-83,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
438, ,L,0, E,M.REAL-SP345,5,1047,-80,0,     ,     ,     ,      ,0,     ,     ,4,1020,1
439, ,L,0, E,ANHANG-SP345,5,1048,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
440, ,L,0, Q,M.REAL-SP020,6,1010,-84,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
441, ,L,0, H,MREALE-SP088,5,1008,-82,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
442, ,L,0, E,NORDES-SP345,5,1048,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
443, ,L,0, H,NORDES-SP088,5,1011,-84,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
444, ,L,0, H,ANHANG-SP088,5,1012,-82,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
445, ,L,0, H,ITAPET-SP088,5,1006,-79,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
446, ,L,0, F,MOG-EP-SP230,5,1029,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
447, ,L,0, H,MOG-EP-SP088,5,1014,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
448, ,L,0, F,ITAPET-SP230,5,1030,-77,0,     ,     ,     ,      ,0,     ,     ,4,1032,1
449, ,L,0, E,ITAPET-SP345,5,1044,-76,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
451, ,L,0, F,AVI-1Y-SP230,5,1027,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
454, ,L,0, F,S.JOSE-SP230,5,1021,-82,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
455, ,L,0, H,S.JOSE-SP088,5,1003,-86,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
458, ,L,0, F,APAREC-SP230,5,1012,-85,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
459, ,L,0, H,APAREC-SP088,5,1015,-87,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
460, ,L,0, G,R.VER-BIO138,  ,1017,-37,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
461, ,L,0, F,S.CABE-SP230,5,1000,-87,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
462, ,L,0, H,S.CAB1-SP088,5,999,-89,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
464, ,L,0, E,LESTE--SP345,5,1039,-76,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
465, ,L,0, H,LESTE--SP088,5,999,-83,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
466, ,L,0, E,RAMON--SP345,5,1038,-76,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
467, ,L,0, H,RAMORF-SP088,5,999,-82,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
471, ,L,0, E,BAIXAD-SP345,5,1034,-76,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
472, ,L,0, F,BAIXAD-SP230,5,1018,-75,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
473, ,L,0, H,BAIXAD-SP088,5,1024,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
474, ,L,0, E,SUL----SP345,5,1016,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
475, ,L,0, H,SUL-1--SP088,5,990,-87,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
476, ,L,0, H,SUL-2--SP088,5,995,-83,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
477, ,L,0, F,CARBOC-SP230,5,1018,-75,0,     ,     ,     ,      ,148,48.6,     ,71,1000,1
480, ,L,0, F,H.BORD-SP230,5,1019,-75,0,     ,     ,     ,      ,0,     ,     ,27,1000,1
481, ,L,0, H,HBONOR-SP088,5,1029,-78,0,     ,     ,     ,      ,0,     ,     ,27,1000,1
482, ,L,0, H,HBOSUL-SP088,5,1029,-78,0,     ,     ,     ,      ,0,     ,     ,27,1000,1
483, ,L,0, H,PE-RBO-SP088,5,1012,-80,0,     ,     ,     ,      ,0,     ,     ,28,1000,1
484, ,L,0, F,PIRATI-SP230,5,1030,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
485, ,L,0, H,PIRATI-SP088,5,1001,-80,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
486, ,L,0, H,PIRA2--SP088,5,1001,-81,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
487, ,L,0, E,PIRAT2-SP345,5,1046,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
488, ,L,0, E,INTERL-SP345,5,1046,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
489, ,L,0, F,INTERL-SP230,5,1031,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
490, ,L,0, F,INTER2-SP230,5,1031,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
491, ,L,0, E,XAVANT-SP345,5,1049,-77,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
492, ,L,0, E,BANDEI-SP345,5,1050,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
493, ,L,0, H,BANDEI-SP088,5,1002,-85,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
494, ,L,0, M,BANDEI-SP034,5,1023,-83,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
495, ,L,0, E,M.FORN-SP345,5,1048,-78,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
496, ,L,0, H,M.FORN-SP088,5,1013,-84,0,     ,     ,     ,      ,0,     ,     ,4,1000,1
497, ,L,0, G,CERRAD-SP138,5,972,-44,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
498, ,L,0, G,DAMATA-SP138,5,966,-36,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
500, ,L,1, V,A.VERMUHE0  ,5,1023,-44,0,543.4,-450,450,      ,0,     ,     ,14,1000,1
501, ,L,2, V,I.SOLTUHE0  ,5,1020,0,0.01,2565,-600,600,      ,0,     ,     ,8,1000,1
502, ,L,1, V,JUPI--UHE0  ,5,968,-22,0,126.2,-432,432,      ,0,     ,     ,8,1000,1
503, ,L,1, V,JUPIA-UHE0  ,5,959,-21,0,-14.7,-96,96,      ,0,     ,     ,8,1000,1
505, ,L,1, V,ROSAN2UHE0  ,5,983,-27,0,4.533,-72,72,      ,0,     ,     ,15,1000,1
506, ,L,1, V,JURUMIUHE0  ,5,984,-57,0,12.1,-37.6,37.2,      ,0,     ,     ,15,1000,1
507, ,L,1, V,CAPIVAUHE0  ,5,980,-32,0,26.49,-231,231,      ,0,     ,     ,15,1000,1
508, ,L,1, V,CANOA1UHE0  ,5,989,-39,0,3.898,-18,24,      ,0,     ,     ,15,1030,1
509, ,L,1, V,CANOA2UHE0  ,5,989,-43,0,-0.483,-24,30,      ,0,     ,     ,15,1030,1
510, ,L,1, V,PPRIMAUHE0  ,5,981,-20,0,2.351,-495,495,      ,0,     ,     ,8,1000,1
511, ,L,1, V,ROSAN1UHE0  ,5,983,-27,0,4.622,-72,72,      ,0,     ,     ,15,1000,1
512, ,L,1, V,S.GRD-UHE0  ,5,986,-51,0,19.97,-36,36,      ,0,     ,     ,15,1000,1
513, ,L,1, V,TAQUARUHE0  ,5,1005,-28,0,62.89,-144,144,      ,0,     ,     ,15,1000,1
514, ,L,1, V,CHAVANUHE0  ,5,1006,-53,0,86.9,-200,200,      ,0,     ,     ,15,1000,1
515, ,L,1, V,BARIRIUHE0  ,5,1027,-64,0,35.11,-46,46,      ,0,     ,     ,14,1000,1
516, ,L,1, V,BBONITUHE0  ,5,1024,-66,0,20.16,-42,42,      ,0,     ,     ,14,1000,1
517, ,L,1, V,IBITINUHE0  ,5,1017,-43,0,53.94,-54,54,      ,0,     ,     ,14,1000,1
518, ,L,1, V,N.AVANUHE0  ,5,1021,-33,0,133.9,-96,96,      ,0,     ,     ,14,1000,1
519, ,L,1, V,PROMISUHE0  ,5,961,-35,0,50.77,-141,141,      ,0,     ,     ,14,1000,1
520, ,L,1, V,3IRMAOUHE0  ,5,997,-17,0,234.9,-200,200,      ,0,     ,     ,8,1000,1
521, ,L,1, V,CACONDUHE000,5,1042,-79,0,33.81,0,0,      ,0,     ,     ,14,1000,1
522, ,L,1, V,ECUNHAUHE0  ,5,1047,-74,0,23.54,-34,34,      ,0,     ,     ,14,1000,1
523, ,L,1, V,LIMOEIUHE0  ,5,1046,-76,0,15.89,-17,17,      ,0,     ,     ,14,1000,1
524, ,L,1, V,BARIR2UHE0  ,5,984,-49,0,14.93,-23,23,      ,0,     ,     ,14,1000,1
525, ,L,1, V,JAGUA-UHE0  ,5,992,-83,0,-0.337,-9,9,      ,0,     ,     ,8,1000,1
526, ,L,1, V,PARAIBUHE0  ,5,981,-83,0,-28.8,-26,26,      ,0,     ,     ,8,1000,1
527, ,L,0, D,SALTO--SP440,4,982,-75,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
528, ,L,0, H,SALTO--SP088,5,1015,-78,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
530, ,L,0, D,M.ROND-SP440,4,961,-28,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
531, ,L,1, T,I.SOLTSIN000,5,1020,-21,0,115,0,0,      ,0,     ,     ,8,1000,1
532, ,L,1, T,EMBU--SIN0  ,5,1010,-77,0,41.79,-175,250,      ,0,     ,     ,5,1000,1
533, ,L,1, T,SANGELSIN0  ,5,1027,-76,0,3.76,-175,250,      ,0,     ,     ,5,1000,1
534, ,L,0, G,ROS-2--SP138,5,1010,-34,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
535, ,L,0, C,AVERME-SP500,3,1037,-53,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
536, ,L,0, D,AVERME-SP440,4,983,-49,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
537, ,L,0, G,AVERME-SP138,5,1023,-47,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
538, ,L,0, D,ISOLTE-SP440,4,946,-21,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
539, ,L,0, D,JUPIA--SP440,4,960,-28,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
540, ,L,0, D,GETULI-SP440,4,917,-48,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
541, ,L,0, G,JUPIA--SP138,5,1017,-27,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
542, ,L,0, D,3IRMAO-SP440,4,964,-24,0,     ,     ,     ,      ,0,     ,     ,5,1000,1
